clc_code,clc_label,code_cultu,area_m2,area_photo,area_agrivol,wavgprice,distance_0,cable_cost_est,protected_zone,eligible_pv,eligible_agri,centroid_lat,centroid_lon
25,Cultures permanentes,PTC,90200.0,45100.0,4510.0,7.148550724637682,7024.09029226635,245843.16022932224,,True,True,50.866884327879404,2.3841208734298904
25,Cultures permanentes,PTC,90200.0,45100.0,4510.0,7.148550724637682,17060.635466921318,597122.2413422461,,True,True,50.84504682070827,2.5825290664501495
1,Céréales,BTH,90200.0,72160.0,9020.0,7.148550724637682,13839.647301099661,484387.6555384882,,True,True,50.91602623669303,2.576197821683972
1,Céréales,BTH,90200.0,72160.0,9020.0,7.148550724637682,27683.090688880544,968908.174110819,,True,True,50.68248827307265,2.3375676046151845
1,Céréales,BTH,90200.0,72160.0,9020.0,7.148550724637682,9427.337757927078,329956.8215274477,,True,True,50.849009080843885,2.419741062560126
1,Céréales,BTH,90200.0,72160.0,9020.0,7.148550724637682,29084.6653580338,1017963.287531183,,True,True,50.76644569898294,2.703298574096542
1,Céréales,BTH,90200.0,72160.0,9020.0,7.148550724637682,19709.29498256368,689825.3243897287,,True,True,50.842865651399585,2.135327271997925
25,Cultures permanentes,PTC,90100.0,45050.0,4505.0,7.148550724637682,10068.518464088154,352398.1462430854,,True,True,50.83973531333862,2.391352162719878
1,Céréales,BTH,90100.0,72080.0,9010.0,7.148550724637682,10397.17542323506,363901.13981322706,,True,True,50.9824854886632,2.5028485720896696
1,Céréales,BTH,90100.0,72080.0,9010.0,7.148550724637682,25498.055562608697,892431.9446913044,,True,True,50.70801194481517,2.289014626263676
9,Fruits,LIF,90000.0,36000.0,7200.0,7.148550724637682,16700.081243816105,584502.8435335637,,True,True,50.886159814931666,2.1521944220038973
25,Cultures permanentes,PTC,90000.0,45000.0,4500.0,7.148550724637682,29611.373683627357,1036398.0789269574,,True,True,50.75651562934954,2.6999639374584983
25,Cultures permanentes,PTC,90000.0,45000.0,4500.0,7.148550724637682,13737.23585317646,480803.25486117613,,True,True,50.88504378247577,2.1975123284465266
25,Cultures permanentes,PTC,90000.0,45000.0,4500.0,7.148550724637682,13926.459567484004,487426.0848619401,,True,True,50.81262642523849,2.3107567607888715
25,Cultures permanentes,PTC,90000.0,45000.0,4500.0,7.148550724637682,26837.505070777017,939312.6774771956,,True,True,50.69598154040949,2.4734679759140925
25,Cultures permanentes,PTC,90000.0,45000.0,4500.0,7.148550724637682,13968.476531728316,488896.6786104911,,True,True,50.80865500304704,2.431495963905867
24,Surfaces non agricoles,BTN,90000.0,54000.0,0.0,7.148550724637682,19599.8977674427,685996.4218604945,,True,False,50.862150640642156,2.1220690569358442
9,Fruits,LIF,90000.0,36000.0,7200.0,7.148550724637682,15592.80826508072,545748.2892778252,,True,True,51.03163469143498,2.5334614468107137
1,Céréales,BTH,90000.0,72000.0,9000.0,7.148550724637682,833.0474136250568,29156.65947687699,,True,True,50.924653365121436,2.3716740782268597
24,Surfaces non agricoles,BTN,90000.0,54000.0,0.0,7.148550724637682,21840.87991833562,764430.7971417467,,True,False,50.956037519851144,2.07101943248074
3,Protéagineux,ORH,90000.0,72000.0,9000.0,7.148550724637682,20166.720781683398,705835.2273589189,,True,True,50.749088293788475,2.359736883134181
1,Céréales,BTH,90000.0,72000.0,9000.0,7.148550724637682,21671.41345782453,758499.4710238585,,True,True,50.8482833251857,2.0995135903083813
18,Semences,PPH,90000.0,67500.0,7200.0,7.148550724637682,29917.760330397687,1047121.611563919,,True,True,50.96137808087613,1.9558774073221257
1,Céréales,BTH,90000.0,72000.0,9000.0,7.148550724637682,28852.42636748543,1009834.92286199,,True,True,50.78514422530448,2.0389647705745224
1,Céréales,BTH,89900.0,71920.0,8990.0,7.148550724637682,10430.439898479295,365065.39644677535,,True,True,50.92345274792075,2.528456933066916
24,Surfaces non agricoles,BTN,89900.0,53940.0,0.0,7.148550724637682,5105.405046341456,178689.17662195096,,True,False,50.96190349895163,2.327593099436373
1,Céréales,BTH,89900.0,71920.0,8990.0,7.148550724637682,15125.49527478501,529392.3346174753,,True,True,50.92900360785938,2.164184679271141
5,Sucre,CZH,89900.0,67425.0,7192.0,7.148550724637682,9716.057195798236,340062.00185293827,,True,True,50.94473318263625,2.24332638009635
1,Céréales,BTH,89800.0,71840.0,8980.0,7.148550724637682,1568.62063482296,54901.7222188036,,True,True,50.943858403850356,2.384183570976524
1,Céréales,BTH,89800.0,71840.0,8980.0,7.148550724637682,25248.900825015302,883711.5288755356,,True,True,50.910871189553745,2.0210814497395266
1,Céréales,BTH,89700.0,71760.0,8970.0,7.148550724637682,2458.352169330895,86042.32592658132,,True,True,50.92664103988387,2.3453306196063806
5,Sucre,CZH,89700.0,67275.0,7176.0,7.148550724637682,24089.254408839126,843123.9043093694,,True,True,50.949245306167754,2.0375619858582636
9,Fruits,LIF,89700.0,35880.0,7176.0,7.148550724637682,7358.005950689281,257530.20827412483,,True,True,50.92826442967923,2.484952177842108
9,Fruits,LIF,89700.0,35880.0,7176.0,7.148550724637682,7573.349242651474,265067.2234928016,,True,True,50.883943340183144,2.3004296469004593
25,Cultures permanentes,OIG,89700.0,44850.0,4485.0,7.148550724637682,25130.56550303088,879569.7926060809,,True,True,50.70906142489985,2.3046807632184145
1,Céréales,BTH,89600.00000000001,71680.00000000001,8960.000000000002,7.148550724637682,22927.25072263766,802453.7752923181,,True,True,50.96035685692799,2.056313727741923
2,Oléagineux,MIS,89600.00000000001,71680.00000000001,8960.000000000002,7.148550724637682,21010.160012230277,735355.6004280597,,True,True,50.7486366742471,2.463928215348601
25,Cultures permanentes,PTC,89600.00000000001,44800.00000000001,4480.000000000001,7.148550724637682,25038.687188012424,876354.0515804348,,True,True,50.74206199528937,2.576400209641778
1,Céréales,BTH,89600.00000000001,71680.00000000001,8960.000000000002,7.148550724637682,7539.713590618851,263889.9756716598,,True,True,50.89529313874816,2.4723871928517753
24,Surfaces non agricoles,BTN,89600.00000000001,53760.00000000001,0.0,7.148550724637682,15891.696808843859,556209.3883095351,,True,False,50.99221445973443,2.5842801318090673
1,Céréales,BTH,89500.0,71600.0,8950.0,7.148550724637682,28668.791811113624,1003407.7133889769,,True,True,50.94169095117801,1.9712983338891097
18,Semences,PPH,89500.0,67125.0,7160.0,7.148550724637682,11552.533489896327,404338.67214637145,,True,True,50.838009269564445,2.456539690267973
2,Oléagineux,MIS,89400.0,71520.0,8940.0,7.148550724637682,23146.273067508573,810119.5573628001,,True,True,50.81231437192408,2.652077495175795
1,Céréales,BTH,89400.0,71520.0,8940.0,7.148550724637682,22865.388563994406,800288.5997398042,,True,True,50.726204003314706,2.4234224879044564
1,Céréales,BTH,89400.0,71520.0,8940.0,7.148550724637682,8567.898279799634,299876.4397929872,,True,True,50.898371234512126,2.4914418019252382
1,Céréales,BTH,89300.0,71440.0,8930.0,7.148550724637682,29108.389993099543,1018793.649758484,,True,True,50.75440405470648,2.072537927725238
1,Céréales,BTH,89300.0,71440.0,8930.0,7.148550724637682,12249.85072419069,428744.77534667414,,True,True,50.83079258197994,2.3040828275974583
2,Oléagineux,MIS,89300.0,71440.0,8930.0,7.148550724637682,5096.275677720863,178369.6487202302,,True,True,50.93865044108195,2.308582380443441
1,Céréales,BTH,89200.0,71360.0,8920.0,7.148550724637682,12163.18765758129,425711.56801534514,,True,True,50.838311232088174,2.2854459431663003
1,Céréales,BTH,89200.0,71360.0,8920.0,7.148550724637682,18147.51437055171,635163.0029693099,,True,True,50.92557583105283,2.12116326958027
1,Céréales,BTH,89200.0,71360.0,8920.0,7.148550724637682,15631.682890276343,547108.901159672,,True,True,50.946105639598414,2.158384109888419
1,Céréales,BTH,89200.0,71360.0,8920.0,7.148550724637682,16110.73546913272,563875.7414196453,,True,True,51.01450539851247,2.5669012631195827
1,Céréales,BTH,89200.0,71360.0,8920.0,7.148550724637682,23263.387357911924,814218.5575269173,,True,True,50.72284902081787,2.426382893910505
1,Céréales,BTH,89200.0,71360.0,8920.0,7.148550724637682,15889.354171750607,556127.3960112713,,True,True,50.97230342176205,2.163341532499458
1,Céréales,BTH,89200.0,71360.0,8920.0,7.148550724637682,10961.277555625758,383644.7144469015,,True,True,50.97496734356941,2.2407487034835367
25,Cultures permanentes,PTC,89200.0,44600.0,4460.0,7.148550724637682,12589.781193738621,440642.34178085177,,True,True,50.89603707973992,2.5513066443659316
1,Céréales,BTH,89100.0,71280.0,8910.0,7.148550724637682,18005.35552910655,630187.4435187292,,True,True,50.88958388211101,2.131323626899062
25,Cultures permanentes,PTC,89100.0,44550.0,4455.0,7.148550724637682,4929.983676139242,172549.42866487347,,True,True,50.9048039758515,2.4378662388135743
1,Céréales,BTH,89100.0,71280.0,8910.0,7.148550724637682,26734.040613680172,935691.4214788061,,True,True,50.72552828728301,2.580226371390188
5,Sucre,CZH,89100.0,66825.0,7128.0,7.148550724637682,21564.36750866185,754752.8628031648,,True,True,50.73628054295077,2.3655936995445224
9,Fruits,LIF,89100.0,35640.0,7128.0,7.148550724637682,28026.899030794266,980941.4660777993,,True,True,50.85332057931549,1.9993567878782994
1,Céréales,BTH,89100.0,71280.0,8910.0,7.148550724637682,7205.0424857338585,252176.48700068504,,True,True,50.87753568209696,2.4403011461860267
28,Surfaces non exploitées,SNE,89000.0,80100.0,0.0,7.148550724637682,15723.43737527385,550320.3081345848,,True,False,50.85104105423534,2.565962443422704
25,Cultures permanentes,PTC,89000.0,44500.0,4450.0,7.148550724637682,17706.128706768613,619714.5047369015,,True,True,50.84588050683383,2.1656781842401838
3,Protéagineux,ORP,89000.0,71200.0,8900.0,7.148550724637682,14073.903432222167,492586.6201277758,,True,True,50.99042733983808,2.5565685166932
1,Céréales,BTH,89000.0,71200.0,8900.0,7.148550724637682,29206.154700132684,1022215.4145046439,,True,True,50.93316028807844,1.9632773651349062
1,Céréales,BTH,89000.0,71200.0,8900.0,7.148550724637682,20866.690790278386,730334.1776597435,,True,True,50.742942851607694,2.3562274602067435
5,Sucre,CZH,89000.0,66750.0,7120.0,7.148550724637682,20518.456538046194,718145.9788316168,,True,True,50.99133077262163,2.1036871497907157
25,Cultures permanentes,PTC,89000.0,44500.0,4450.0,7.148550724637682,24678.117122281386,863734.0992798485,,True,True,50.70932075224311,2.417326954031513
1,Céréales,BTH,88900.0,71120.0,8890.0,7.148550724637682,16364.14057946017,572744.920281106,,True,True,51.042042536527724,2.531573378195906
1,Céréales,BTH,88900.0,71120.0,8890.0,7.148550724637682,4964.592976784195,173760.75418744684,,True,True,50.88613682334768,2.366785264274392
1,Céréales,BTH,88900.0,71120.0,8890.0,7.148550724637682,5493.135805763562,192259.75320172467,,True,True,50.93596892955408,2.3021885430820266
25,Cultures permanentes,PTC,88900.0,44450.0,4445.0,7.148550724637682,18615.580022489063,651545.3007871172,,True,True,50.82595314467688,2.5878616463306203
5,Sucre,CZH,88900.0,66675.0,7112.0,7.148550724637682,14193.602434897606,496776.0852214162,,True,True,50.95328718548558,2.180822589007809
9,Fruits,LIF,88900.0,35560.0,7112.0,7.148550724637682,13948.001724304373,488180.0603506531,,True,True,50.92976289442893,2.1809789298329956
25,Cultures permanentes,PTC,88900.0,44450.0,4445.0,7.148550724637682,2565.3121146205945,89785.92401172081,,True,True,50.90702433090206,2.383313009693126
1,Céréales,BTH,88800.00000000001,71040.00000000001,8880.000000000002,7.148550724637682,14125.724439135538,494400.35536974383,,True,True,50.958884985606716,2.5763393721394783
5,Sucre,CZH,88800.00000000001,66600.00000000001,7104.000000000001,7.148550724637682,24938.08020859204,872832.8073007214,,True,True,50.775134542384144,2.6369549625659374
1,Céréales,BTH,88800.00000000001,71040.00000000001,8880.000000000002,7.148550724637682,4902.060947184148,171572.1331514452,,True,True,50.891475308871,2.346008429803163
25,Cultures permanentes,PTC,88800.00000000001,44400.00000000001,4440.000000000001,7.148550724637682,8724.508533529799,305357.798673543,,True,True,50.93867833844922,2.503736389832856
25,Cultures permanentes,PTC,88800.00000000001,44400.00000000001,4440.000000000001,7.148550724637682,25834.858666392134,904220.0533237247,,True,True,50.761422422442735,2.633217047234197
24,Surfaces non agricoles,BTN,88800.00000000001,53280.00000000001,0.0,7.148550724637682,16009.086361094956,560318.0226383235,,True,False,50.89176985720339,2.15985968182562
24,Surfaces non agricoles,BTN,88800.00000000001,53280.00000000001,0.0,7.148550724637682,24069.738498613817,842440.8474514836,,True,False,50.71378038558702,2.363710434050027
2,Oléagineux,MIS,88699.99999999999,70959.99999999999,8869.999999999998,7.148550724637682,10836.003752077362,379260.1313227077,,True,True,51.02339344967244,2.4241932646130233
2,Oléagineux,MIS,88699.99999999999,70959.99999999999,8869.999999999998,7.148550724637682,28465.32158948332,996286.2556319162,,True,True,50.84319260344114,1.9982532563087563
2,Oléagineux,MIS,88699.99999999999,70959.99999999999,8869.999999999998,7.148550724637682,6687.351601527463,234057.3060534612,,True,True,50.96419210740486,2.458527694452177
1,Céréales,BTH,88699.99999999999,70959.99999999999,8869.999999999998,7.148550724637682,19569.682646133806,684938.8926146833,,True,True,50.799474317486464,2.5670473266749063
9,Fruits,LIF,88699.99999999999,35479.99999999999,7095.999999999999,7.148550724637682,28211.13859869197,987389.850954219,,True,True,50.678391697662086,2.4315529512219616
9,Fruits,LIF,88699.99999999999,35479.99999999999,7095.999999999999,7.148550724637682,14174.643028488059,496112.50599708204,,True,True,50.9409836420371,2.581527469006959
5,Sucre,CZH,88699.99999999999,66524.99999999999,7095.999999999999,7.148550724637682,16066.57685295368,562330.1898533788,,True,True,50.9894229267955,2.5891006788021365
1,Céréales,BTH,88699.99999999999,70959.99999999999,8869.999999999998,7.148550724637682,25971.267129970547,908994.3495489692,,True,True,50.76021957140367,2.1259725184864813
1,Céréales,BTH,88699.99999999999,70959.99999999999,8869.999999999998,7.148550724637682,16654.32918358429,582901.5214254501,,True,True,50.86649420884902,2.5950725587963546
18,Semences,PPH,88699.99999999999,66524.99999999999,7095.999999999999,7.148550724637682,19193.674473402625,671778.6065690919,,True,True,50.763869587514534,2.3057827070075403
25,Cultures permanentes,PTC,88699.99999999999,44349.99999999999,4434.999999999999,7.148550724637682,8759.303088051121,306575.6080817892,,True,True,50.97789271694766,2.4792839778631643
3,Protéagineux,ORP,88600.0,70880.0,8860.0,7.148550724637682,12605.53894610849,441193.86311379715,,True,True,50.991283002612775,2.531419659708776
25,Cultures permanentes,PTC,88600.0,44300.0,4430.0,7.148550724637682,20477.484530227226,716711.9585579529,,True,True,50.92392229126814,2.0879880025392525
1,Céréales,BTH,88600.0,70880.0,8860.0,7.148550724637682,15878.487384122374,555747.0584442831,,True,True,50.81680635017718,2.5179565930543113
9,Fruits,LIF,88600.0,35440.0,7088.0,7.148550724637682,12701.251105146815,444543.78868013853,,True,True,50.95748841977173,2.2040418862139344
2,Oléagineux,MIS,88600.0,70880.0,8860.0,7.148550724637682,7685.976269839236,269009.1694443733,,True,True,50.95983166424681,2.2810378263265023
1,Céréales,BTH,88600.0,70880.0,8860.0,7.148550724637682,8974.989907695013,314124.6467693255,,True,True,50.90587590291817,2.502177274849179
1,Céréales,BTH,88600.0,70880.0,8860.0,7.148550724637682,13042.342686712249,456481.99403492874,,True,True,50.82518550869907,2.2965664012872886
1,Céréales,BTH,88500.0,70800.0,8850.0,7.148550724637682,17305.80687820963,605703.240737337,,True,True,51.062508304845046,2.5097039998538397
5,Sucre,CZH,88500.0,66375.0,7080.0,7.148550724637682,26541.183371035102,928941.4179862286,,True,True,50.720394816845264,2.5607667133885093
1,Céréales,BTH,88500.0,70800.0,8850.0,7.148550724637682,13322.898275295613,466301.43963534647,,True,True,50.92590483011118,2.190017013033567
1,Céréales,BTH,88500.0,70800.0,8850.0,7.148550724637682,7743.496682812159,271022.38389842556,,True,True,50.92164507957881,2.4896828307345196
2,Oléagineux,MIS,88500.0,70800.0,8850.0,7.148550724637682,6270.019875368404,219450.69563789415,,True,True,50.90138929704747,2.302929577330873
24,Surfaces non agricoles,BTN,88500.0,53100.0,0.0,7.148550724637682,20990.561924727877,734669.6673654757,,True,False,50.913543631894456,2.0816817392492406
18,Semences,PPH,88500.0,66375.0,7080.0,7.148550724637682,19265.31609860418,674286.0634511464,,True,True,50.79585993619604,2.206267061756439
25,Cultures permanentes,PTC,88500.0,44250.0,4425.0,7.148550724637682,10598.565283424507,370949.78491985775,,True,True,50.959503247784895,2.236152152020806
2,Oléagineux,MIS,88500.0,70800.0,8850.0,7.148550724637682,15168.59775667034,530900.9214834619,,True,True,50.79509863982896,2.4121010405823013
25,Cultures permanentes,PTC,88400.0,44200.0,4420.0,7.148550724637682,16211.006969192973,567385.2439217541,,True,True,51.02522518327923,2.555331839473715
2,Oléagineux,MIS,88400.0,70720.0,8840.0,7.148550724637682,15245.205083903764,533582.1779366317,,True,True,50.95005688429062,2.5952376938869137
1,Céréales,BTH,88400.0,70720.0,8840.0,7.148550724637682,9007.710907003437,315269.8817451203,,True,True,50.87456998462148,2.286326003502112
1,Céréales,BTH,88300.0,70640.0,8830.0,7.148550724637682,10345.781070669944,362102.337473448,,True,True,50.93995491631154,2.233209321931893
9,Fruits,LIF,88300.0,35320.0,7064.0,7.148550724637682,23424.74559911268,819866.0959689438,,True,True,50.95672409014303,2.0483606978235893
18,Semences,PPH,88300.0,66225.0,7064.0,7.148550724637682,26701.21466651958,934542.5133281853,,True,True,50.70424748485845,2.5095388449016394
9,Fruits,LIF,88300.0,35320.0,7064.0,7.148550724637682,16203.704810239527,567129.6683583835,,True,True,50.97519835044623,2.1600874482372348
9,Fruits,LIF,88300.0,35320.0,7064.0,7.148550724637682,12498.953962249388,437463.3886787286,,True,True,50.828021297625575,2.3050663753350253
1,Céréales,BTP,88300.0,70640.0,8830.0,7.148550724637682,11832.669548733986,414143.4342056895,,True,True,50.926186434582384,2.5487231917482567
1,Céréales,BTP,88300.0,70640.0,8830.0,7.148550724637682,16468.068318735244,576382.3911557335,,True,True,50.79841118566226,2.2723287098201004
25,Cultures permanentes,PTC,88300.0,44150.0,4415.0,7.148550724637682,28994.27998201445,1014799.7993705057,,True,True,50.934041421832596,1.9663162976368374
1,Céréales,BTH,88300.0,70640.0,8830.0,7.148550724637682,19374.45970783309,678106.0897741582,,True,True,50.91485259992715,2.104640152449055
24,Surfaces non agricoles,BTN,88200.0,52920.0,0.0,7.148550724637682,9613.984208517319,336489.44729810616,,True,False,50.8877354867207,2.2603809226610734
2,Oléagineux,MIS,88200.0,70560.0,8820.0,7.148550724637682,24727.853248518433,865474.8636981451,,True,True,50.76890316895309,2.62281525767237
18,Semences,PPH,88200.0,66150.0,7056.0,7.148550724637682,17256.01374587542,603960.4811056397,,True,True,50.79300596838982,2.2644914373831897
18,Semences,PPH,88200.0,66150.0,7056.0,7.148550724637682,9772.701827217652,342044.5639526178,,True,True,51.00982799453001,2.321614852139863
24,Surfaces non agricoles,BTN,88200.0,52920.0,0.0,7.148550724637682,16489.107112689617,577118.7489441365,,True,False,50.972879070529586,2.605333745720859
9,Fruits,LIF,88100.0,35240.0,7048.0,7.148550724637682,27877.87086541252,975725.4802894382,,True,True,50.81056535769374,2.0306998079337926
25,Cultures permanentes,OIG,88100.0,44050.0,4405.0,7.148550724637682,12670.584025113041,443470.44087895646,,True,True,51.01281673575427,2.5042920865662817
25,Cultures permanentes,PTC,88100.0,44050.0,4405.0,7.148550724637682,9365.264503705423,327784.2576296898,,True,True,50.867243078362165,2.4690627908456952
25,Cultures permanentes,PTC,88000.0,44000.0,4400.0,7.148550724637682,12504.721466356305,437665.25132247066,,True,True,50.95473631628694,2.5541043341078216
25,Cultures permanentes,PTC,88000.0,44000.0,4400.0,7.148550724637682,5755.089487223181,201428.13205281133,,True,True,50.88353737456816,2.416162068982921
25,Cultures permanentes,NVT,88000.0,44000.0,4400.0,7.148550724637682,20971.406105110083,733999.2136788529,,True,True,50.91802020217355,2.0814047851250406
2,Oléagineux,MIS,88000.0,70400.0,8800.0,7.148550724637682,16262.28997822816,569180.1492379856,,True,True,50.93792322541277,2.6117231488932733
18,Semences,PPH,88000.0,66000.0,7040.0,7.148550724637682,25512.98153888374,892954.353860931,,True,True,50.701346527767,2.4101148186464214
1,Céréales,BTH,88000.0,70400.0,8800.0,7.148550724637682,25682.090960593923,898873.1836207873,,True,True,50.699127357527786,2.3903138556797545
1,Céréales,BTH,88000.0,70400.0,8800.0,7.148550724637682,22211.368810437623,777397.9083653168,,True,True,50.76416598053996,2.5563635901498527
1,Céréales,BTH,88000.0,70400.0,8800.0,7.148550724637682,5497.564473995435,192414.75658984022,,True,True,50.97916178267822,2.3716737089948965
2,Oléagineux,MIS,88000.0,70400.0,8800.0,7.148550724637682,17791.255424151725,622693.9398453104,,True,True,50.77048501914382,2.3602700204577607
1,Céréales,BTH,88000.0,70400.0,8800.0,7.148550724637682,13666.906369477772,478341.72293172206,,True,True,50.821941241895885,2.4728152856922887
2,Oléagineux,MIS,88000.0,70400.0,8800.0,7.148550724637682,11610.883710768825,406380.9298769089,,True,True,51.00402303066298,2.496943998365632
24,Surfaces non agricoles,BTN,87899.99999999999,52739.99999999999,0.0,7.148550724637682,21620.951700919806,756733.3095321932,,True,False,50.931411378092285,2.0714972165816836
9,Fruits,LIF,87899.99999999999,35159.99999999999,7031.999999999999,7.148550724637682,7540.823800039734,263928.8330013907,,True,True,50.9877419399348,2.323535697473895
1,Céréales,BTH,87899.99999999999,70319.99999999999,8789.999999999998,7.148550724637682,13634.549286142417,477209.2250149846,,True,True,51.033184011456626,2.485222015661432
1,Céréales,BTH,87899.99999999999,70319.99999999999,8789.999999999998,7.148550724637682,25894.076511315972,906292.677896059,,True,True,50.69908342082119,2.332349116973758
1,Céréales,BTH,87899.99999999999,70319.99999999999,8789.999999999998,7.148550724637682,14474.857952244312,506620.0283285509,,True,True,51.029713893699565,2.512915659735402
25,Cultures permanentes,FLA,87800.0,43900.0,4390.0,7.148550724637682,18545.447722119217,649090.6702741726,,True,True,50.789312940102356,2.238091521515977
2,Oléagineux,MIS,87800.0,70240.0,8780.0,7.148550724637682,17744.051293573837,621041.7952750843,,True,True,50.80256928698463,2.227810230238901
25,Cultures permanentes,PTC,87800.0,43900.0,4390.0,7.148550724637682,28971.23683943579,1013993.2893802527,,True,True,50.67502585203834,2.4647920807511245
1,Céréales,BTH,87800.0,70240.0,8780.0,7.148550724637682,2062.4383966206797,72185.34388172379,,True,True,50.913573536142586,2.366335526902849
1,Céréales,BTH,87800.0,70240.0,8780.0,7.148550724637682,29473.308878845117,1031565.8107595791,,True,True,50.93055562660376,1.9594477712409546
9,Fruits,LIF,87800.0,35120.0,7024.0,7.148550724637682,16032.808046276845,561148.2816196895,,True,True,50.95883119495251,2.6042191400655423
9,Fruits,LIF,87800.0,35120.0,7024.0,7.148550724637682,21857.341298962725,765006.9454636953,,True,True,50.773171240023565,2.1922917666227977
4,Plantes à fibres,TTH,87800.0,65850.0,7024.0,7.148550724637682,14427.798083194448,504972.9329118057,,True,True,50.86063607110092,2.2061477072513322
1,Céréales,BTH,87700.0,70160.0,8770.0,7.148550724637682,27877.440379624135,975710.4132868447,,True,True,50.973358213845884,1.9880317078963403
18,Semences,PPH,87700.0,65775.0,7016.0,7.148550724637682,17326.811188037413,606438.3915813095,,True,True,50.774791104298245,2.358095044629026
1,Céréales,BTH,87700.0,70160.0,8770.0,7.148550724637682,29084.085081657122,1017942.9778579993,,True,True,50.826395843922256,1.999370692287439
2,Oléagineux,MIS,87700.0,70160.0,8770.0,7.148550724637682,6998.382079707642,244943.37278976748,,True,True,50.93792001623247,2.4790734678803825
25,Cultures permanentes,PTC,87700.0,43850.0,4385.0,7.148550724637682,12923.622758267607,452326.79653936625,,True,True,51.004325245168104,2.5218833088843473
1,Céréales,BTH,87700.0,70160.0,8770.0,7.148550724637682,19930.396786540296,697563.8875289103,,True,True,50.75228164374315,2.416887322638581
25,Cultures permanentes,PTC,87700.0,43850.0,4385.0,7.148550724637682,21116.003997236356,739060.1399032725,,True,True,50.74263054011195,2.428933010810868
25,Cultures permanentes,PTC,87700.0,43850.0,4385.0,7.148550724637682,15177.066729137137,531197.3355197998,,True,True,51.047864174174144,2.4893478623339793
24,Surfaces non agricoles,BTN,87600.0,52560.0,0.0,7.148550724637682,13183.817041430992,461433.5964500847,,True,False,50.90678788362295,2.195568441349374
19,Légumineuses,PTR,87600.0,70080.0,8760.0,7.148550724637682,16106.460911203752,563726.1318921313,,True,True,50.85117339096173,2.1873536446113686
9,Fruits,LIF,87600.0,35040.0,7008.0,7.148550724637682,12575.691947486994,440149.21816204477,,True,True,50.937840049841014,2.5590240548637824
1,Céréales,BTH,87600.0,70080.0,8760.0,7.148550724637682,27912.488261509305,976937.0891528256,,True,True,50.726106979803994,2.148186076341697
1,Céréales,BTH,87600.0,70080.0,8760.0,7.148550724637682,27382.719616313305,958395.1865709657,,True,True,50.95207411457196,1.9907602615852298
1,Céréales,BTH,87600.0,70080.0,8760.0,7.148550724637682,24005.130030297336,840179.5510604067,,True,True,50.90304721401468,2.0402526302829944
24,Surfaces non agricoles,BTN,87600.0,52560.0,0.0,7.148550724637682,7397.605983233138,258916.20941315984,,True,False,50.86403433199179,2.3663112319841297
1,Céréales,BTH,87500.0,70000.0,8750.0,7.148550724637682,27087.14293855592,948050.0028494572,,True,True,50.84956849984906,2.0154878274985606
1,Céréales,BTH,87500.0,70000.0,8750.0,7.148550724637682,14566.55649630255,509829.4773705893,,True,True,50.819290927737526,2.4909832649553625
1,Céréales,BTH,87500.0,70000.0,8750.0,7.148550724637682,18758.67166562407,656553.5082968425,,True,True,50.82804132288038,2.593015040932243
25,Cultures permanentes,PTC,87500.0,43750.0,4375.0,7.148550724637682,10255.372429663512,358938.0350382229,,True,True,50.99425981158951,2.485039751733752
24,Surfaces non agricoles,BTN,87500.0,52500.0,0.0,7.148550724637682,17981.383182670546,629348.4113934691,,True,False,50.97990331946286,2.135817860351562
5,Sucre,CZH,87500.0,65625.0,7000.0,7.148550724637682,10614.219927167918,371497.69745087717,,True,True,50.93889680247637,2.229192149302526
2,Oléagineux,MIS,87500.0,70000.0,8750.0,7.148550724637682,23046.76065559019,806636.6229456567,,True,True,50.7230032439615,2.363327300633597
25,Cultures permanentes,PTC,87500.0,43750.0,4375.0,7.148550724637682,29273.05858078239,1024557.0503273837,,True,True,50.691030147859884,2.2052091164119347
25,Cultures permanentes,PTC,87500.0,43750.0,4375.0,7.148550724637682,11591.160090165069,405690.60315577744,,True,True,50.853070585471606,2.491516618164443
25,Cultures permanentes,CHU,87400.0,43700.0,4370.0,7.148550724637682,19851.30041779573,694795.5146228506,,True,True,50.764745403918795,2.4869845296238937
5,Sucre,CZH,87400.0,65550.0,6992.0,7.148550724637682,11702.015022845766,409570.5257996018,,True,True,50.929503294985025,2.5469715211615758
3,Protéagineux,ORP,87400.0,69920.0,8740.0,7.148550724637682,21055.52145073867,736943.2507758534,,True,True,50.94890744831481,2.081002509127754
25,Cultures permanentes,PTC,87400.0,43700.0,4370.0,7.148550724637682,22198.418965825105,776944.6638038787,,True,True,50.7495007123422,2.515059921620504
25,Cultures permanentes,PTC,87400.0,43700.0,4370.0,7.148550724637682,26869.36077742726,940427.6272099541,,True,True,50.68857486478377,2.3638036954610486
9,Fruits,LIF,87300.0,34920.0,6984.0,7.148550724637682,4307.710354558104,150769.86240953364,,True,True,50.892755402525694,2.363092982091776
25,Cultures permanentes,PTC,87300.0,43650.0,4365.0,7.148550724637682,15234.477757230952,533206.7215030834,,True,True,50.88737990965134,2.173501588644042
5,Sucre,CZH,87300.0,65475.0,6984.0,7.148550724637682,17544.020103317533,614040.7036161136,,True,True,50.818138154579266,2.556328586118185
9,Fruits,LIF,87300.0,34920.0,6984.0,7.148550724637682,6456.680907090742,225983.83174817596,,True,True,50.947482981045724,2.2921291916463677
